NU_INSCRICAO,NU_NOTA_MT
24ee1a0e120d5872b0756e448fdacd3bb933af7a,407.57912778194174
fb4535e6f0e5e2c398fc37a3203e693df2f80340,388.5843285844917
dfcec8071e189e24919822f22287ef0a0bc81386,490.7731584789419
88e671d571a8db540f7ce8724a5b841d8dcbfecc,451.7063150825028
7ee531e6fbb5ba260c3e4a0d428d55d503113e4b,504.09667953402857
d707bb21ea251e17f041c5ea8023aad7a24396fd,614.1727983593157
ef45345bb0b4a09db3155554390d1e2557609f42,585.2592485489293
8f0333d18936dba93abae9516251762a690a76d2,501.2502344680056
15cda79536b7294d3090e1a28f388dd0533ac14d,
b09594efb645bbdc7abcab9db9bef4cd6952355b,
b9f47d6949e5ba59c957e1e00fd80585f50293e8,424.5089182479291
855009e2ac74395d361c52ce889252b625a8aff2,
4bacc9a0f16d3241892e0b898da16ff2b7ec6930,393.5812307658878
505b45f607e646d9e390d32c3c11d4395a14b409,562.2284193642628
6c02912f351de7a84dcbc68aa622520ef2c40f0b,397.6051852833825
daa134e68ca7728634d98b64cb2df991c738eb93,
25f51e1257b0beff9f9a395c02f60d0751ef2abc,
54276226cd7702d18400870b3962b2ce4b20d175,611.9003848823068
9efc17958d1537e4f9208def7247264edd30cee7,599.5666296377002
a70a0c34d7b25af69134c15cd03b4e517c888b4b,479.24967888787126
8bc2e5e17c24713e2160cf694cb7beb794cd704f,423.39841173253075
c783511b0d8f3c4979b925ef479b06a2d18684d3,472.0150883930705
a2a3a6079e018f771c4feed5e8f156f12c75e94b,
9f62bf62797fd75c90c77d288cf4fcf0d5b60bc9,501.4043765474479
0cee37077eb6a423d052323ea0deecebd51652f8,520.3372634672824
a7975835c800acde0cbe02137cd6d8e22eca8757,
81e0c6398abd22369d6184a62668cfceaafe15e9,
19c25266ec728a33a700f7cebc55f1448c370dbb,505.8376605916609
a017e2159876ee1ccaa0df4ec41b04198c764a72,
c5531d2aa3fd138c8299965f439e41b537f651be,591.3125034248864
bef153124bfcc2ea04c1a5c6600dcabe1a706e95,529.6969774337449
00833d00c3781f59cf291f221da1427cf9f3e148,
911882553e7600785185458e060737fc743906c6,417.3158545994978
ca60f71d600c3e3f971bf5670a613317af83802d,
dd60acc7d78b126919997f3dfc3b3a2a3104aef5,
79315b89adb4e53276af59042771ceb81447020b,516.6952707003516
40515e4d7e55b8b0c5d9e59c97270735d94629a2,498.3342951934486
f9e5ded4a55baba43219704c50f4951176ae5f86,563.4610244885336
78f0e8c308b8b48c6c1a537070647da6f5740177,515.4834991122895
02c111e501fd009c58948226c189da8000b6fc70,416.63068693722727
64b4038332016bb152a9b00df056f5729818e21f,526.077707948314
38ae8c3d97f3d32957fbc666bf9ae82dc785ba04,406.0101847093443
5c378b023c3836ce7110247108b52a8e954d598f,465.93267476482015
c5ccff53bcdc34872e5cd5a3b5edc7e876c946b1,
a4fdf2c550ee57562833e8bea6ef573283e2f322,431.4132302149241
41f00df481bbaa9a288fc8d83ebe024d1ed1176e,611.3814600012907
3a7a864b97d0b6ccf58c6b995100a3a6b0ec94e3,547.1835514308503
859a7c3966999ba2d1fc4ed84e2fe4470b8cf795,607.6231972149089
e71aabde890247e81e5a8be5f620cc9c0d0ccdee,452.3496616895167
568c7baa099d6c9183ec4cb664bffbdc984a50c5,491.73666697234574
b4632bbc26a61e21b64060871144ea1a473b50cc,
b3efbaf38594d11da966cdf6867dedb2c0678db8,489.20075366336005
2dd3dd83210e8f80016107dc4face5ea65596f1b,519.5854754835706
f2ea0e27d9b9ce79c4da6d45791961feb1eda1ba,429.6629771488438
834dbfc0f334a9f715cb93673aa16f0c6a1d2c08,394.72480132445014
8925301dd87421e7c9e4eb2b35f5aab4de77fb1e,547.555209803811
b0b5d64b5b3abcd1341741d6a335a34938934160,447.06084163454597
1eb28314e12d9f43451e0a4aef16d6dbaec22d6b,
704fb62bd0b6566f9dde47a1474323f5c0696c28,472.60857403754693
9a13edb09bc41e15565c9266e4c384dd92491e53,
1089167bde18f546a38bf32e537d0532d2eb6115,468.15350075834033
19e22e9c8981169ddad3e56e68bc150a43f7a950,477.76814132755266
05541f43ff280ec5ec115704592a5fabae668c7c,
9ae5b1b7578f527337aca1c61cbc9e3221dbe6b6,557.1197652614892
e70776594f34315ec283b3c808440351850df0a8,497.63858333760766
6c48ad600a8846f96fe841e70b29e8526027957c,502.8381694172987
f66b663d03c71e1c5c06eebf8391bbc569ec4748,
b74495dc73b8170e08569f50c37ef54f06cf5457,552.1195255672034
f4884b8499d061014beab58fc163df48c2c884fb,423.5995279250973
c60b5edc405d33d60582ba9939bfb23b2b25b583,461.7131631234655
275dbf5782d8cb4d2b444ef0a80782d9edef9307,481.5932022347474
664d87f57ae3dbeef8615f9d75471b4d41806ce5,459.12967818273637
fcbb70ca92286a3f10f6bb090135b4a5adbc3f11,594.4413908322614
8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4,503.6370932209064
6faaaa082369061d6b6a99e1d3ad05736a7c34ed,432.67203870520603
5c7fae8660523d891ca0136a22cdfc9e3f2d9a0c,430.93837105024596
16be20b88a8268b954347612af7ab37636359355,573.6311749031329
0afec8105321cc0f9a0324bfc8412407aeb0b393,552.5651599666195
eef7db7d8b77abe94e29524778a1aa8ff76df781,483.4806581217915
8bbd77d56ec15ba40e5ac404c0bc94869ec363cf,616.0047819900146
c345a8209383cc6f3ece2e7c40dc0f4091420b39,453.1505480655148
a509da1742da36cc89290f268031173d6c02dc63,415.8338604024922
eee31941c9a15ef27896aa58eb1e86cb52740dc5,432.85377832381926
0fcd8afefcf47d60b9fb87b7521cadf8ced9be57,505.90362533827283
d433e6e4eca847b81f68148f22ba6304a1350c70,547.8808829856325
f7a7f7605b2b4f51f84d7812d3b322ea883249e8,
1b09dac234528aa6d2dfe5f990f77da4fc65768a,
517b92ea81a697c91f17969f77a0a461b64997be,
1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,455.26352507163966
bd5d26e62cd45b5ce64868e1beab4778d709fc64,425.3160321667584
87ebc93894abd910eab0ebb1910c974c21468d12,488.26466379891383
c262a749861b72aa3c15f3afc4059d196e3067f0,417.9155775849814
ca1a2641c7176e90d72daaf11be5736933644641,529.277073394409
486eb8747ea4f246bc82e9df7508909e9723facf,434.7409820551768
5b5b113b2598a9b93ccce2777256dd0c6f080145,468.0198456228228
f05d6f27c11346e4cf5fd49d201301e9b61508a1,
f35a9a66f488d940cdf728cde2d1de94e607c4d8,
4bb1c7999ea707d5631d3aef3a80177c4adbd4e8,431.1005616175662
245f3c2d6f83b0d7de0eafe4ba6885a0c6e0b8b1,
49fec1f45e2aec87a4f45db624eaac5c2b22962b,
aefe10e88b12c2db5e2c4042ec84d542afa34436,464.71588262073726
831a554bc210aae41c55a8fadefaf5f5b6b57078,
b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,527.0535309053686
80ff901eec9640d285bfb2f9d54503a23ec78edf,
82f87f999ef9eb885376eb293c98e0d24c1c0775,486.1599510046762
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,530.3810749574395
88c869a5bb6c1f4e707fb69493e05a22dd92114c,567.1081403168877
8c9da57e0c252738518df22422079bd0e9532ddc,447.7373908162075
a02d6a43329d2e80023cf23da55028036280c246,639.0488956729251
414195dc869c8936aabfd92e01dcccf05b5286c4,523.5263271017128
6a70befb31b7344771185ea36b3448388247a4ca,
bf1729d377b6b22a3136785945ddaed39871db12,469.260109458778
f6479bca2217f6dda8957b89a8b52527c921c89c,432.55818799133027
e059a14cb18302b154bcf01fe05c4862f5acd9df,
c2ec2a890d52d7b76f03f7e560612b4ad787e6ef,
1564df692d0a64c7dc1587cb6ecf5e973143b102,523.9047741018417
634e9b35097032a9595a1e898c20ae02087fe506,
66374f3a36a6304383a3aed56d7b8d38edb872a7,608.6127408227245
968113765be995587d313248ca74216603daac3e,641.9101503533554
52699793d55f39152ffc16d30cb0b732face85e2,544.5925978178947
fc9f8b90b53ca7f011948af6771d63217fd371bc,
c7822ff4e20895ca953fb3fe71b6ad4078b6281b,478.7353792538392
10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,374.9460953709527
c80548ba80dc06fe7f952b6d46a541477d0ec65b,482.52517321086333
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,599.5808878322116
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,480.0596348056694
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,548.8555352538309
5ea6829f84323da79bcc652c24a82e2374af1a98,472.3034390415189
33e69bb3800fd41adb461fb6b2247145345634c1,477.3340490881244
59635391444e7d9e0b8521e30e01f8926fe28204,458.8340278022637
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,480.23469451646565
559672741efc90bf174f3cd83609d9de577e0dea,463.1127021957097
8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5,
556802f575493ba712ede7a5f9659201f60c5043,464.773874800479
7aee63d569743515ffe766e3feacef8ad7714270,412.84902967688504
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,431.61004825528687
96a358cc3423af4a6d6c0798a1d11b863367a612,470.2407115492852
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,661.0035520957073
a49b010075be6ea1fbe200b3a4482f8db22935bb,538.8366973106866
aa783515ff738d23f6adae631cbf51ab58fae5b7,451.82767778268817
fd95ade5272531152f2b812d1cb0dd152bfa0678,
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,470.09010748251615
510862ea3b620d1546ec1de5bd0747e9814c03b1,443.0063969446253
5465919b4d336bbe836eff75f4b5938eafdb863f,440.11560151394133
59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07,
a8c411d8342cdb098e1cf95684f42e9bb9378861,
88b2df87e6e0a8c9272d26276986e4854cc0a516,
fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,336.3557562890513
0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,
f3ec22388ed99e774eb6061402dcccec6c752f4a,
a4aabcd700916946086484109b24e93fcf1afd5a,
e1fbacc49f716328a083f9dbf582634cc06a8788,
171b73d1f977fa036496f24235246fe1d4b908b1,445.46504213225444
06b76c46f0ee949f0ab7be51f935ec3c28555c5d,
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,467.9966377091762
11673ed83a0b38c8c9eb7d433ce3e6be62728227,
0a7114f2651f9950f6b26403af84850cdfa6952e,427.4062989770719
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,462.6390243271862
429852d4cee9e8493c4c0f9b39041ce36f273902,
6ad6009351c9509a0651c645a9b1fe17511f21a8,
0c48fa375c471885cbf20a651c6667bd37722c7b,
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,436.45015757641755
17588b6e96d3879ea23c2ca570e0836cd993ee07,421.2282128915993
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,423.4617316903234
c5baf118bd7fba6fe5b151a3808e0a086a70a612,450.86122558152437
d2a0ab1bdcbb6a935f251251bd351bceded53443,
2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,
77afc294bc91231448719e84c2172a01a8b14de6,536.5896496697906
fe11eb3740005701931aba6ae42a0176c3b7bf94,634.1068765246798
ceda53a524cbd1c0255de4af3f829ec8e698851b,
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,463.6332655058936
0e0f3edd6942644821f3a524324257f3a073ca2a,467.33325262662277
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,476.2768783513072
f276df735911779a1ff5d835bcaf6d214d3effcb,460.66197031189006
20b09a8ae57394e6cad0a2dbe1e436fb41430166,473.6273575853919
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,526.715781265816
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,480.024609053925
f948ef2230e786ef593c7c4a86e47620453ae8cc,513.1947057524187
eeecb5149ff0cbf59351b2a42b5d71814fee6158,489.88377705218045
ac2e0816e652cf5260cb45260a9db9a29833b15a,499.1747660381235
f8413a0ac36dc1a0a59b0773d379e6214bff12a3,
1a9819a1016e7e93f904c44fc6941801552e27fb,404.29618015593553
2a13cec7699aceeeddef567b3cf896c1e9365cab,542.6334491693531
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,449.9948811993256
a3d09f8b1233436ca38409f8c2127f3a57049cb3,479.7734130905219
2a289379a56b3fccb4f825808cb8cb62e3464de4,530.7299119638666
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,471.083750678729
f1f40995a03ec646ede76673c4058d4286ee5d86,667.8539853907768
ea4d2f256b094b4414574ea67320c3e2204fac10,479.61419529357227
205142cfb5053b476483020f0128e68d0ff66a4f,468.74963877416496
974537a130b3e5947e0d114c2624859b10affa6e,526.0292562483514
511409d7b89bbdc33908a9f7d8a88281725d30f7,637.7937726044019
2fffc2354ce66a2749250070ce91113dfb3d29eb,449.6834135887536
8ae80d6ac3e2828514467c5b6388ea1619ef001c,505.4268728662938
232129e63278dac8d9f82baaf23c3534bae396d3,
f5187e928a06df7f5893dad371d369addd05a751,402.47523743675174
e366080005222df476c35a67b0e008005e41916b,427.80755667842124
c1fa33596abab41bdd213972ae7f9da1e6c4c279,402.76229336553615
d0d090255785236abb819b4381eccc5bb4fa8780,
4eddf63f1894597b6fccb444d0b3af2fda07408f,534.3012447384078
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,449.94241660779153
49350b0634798bde6649569eca496786e5d1bce7,572.5092901967195
e046ad101fdafcc2bff2938bc966371938895165,471.45444682751224
5f65e9cea038483e95b1571d789b04474742331a,
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,526.8640977107101
b17ced34952e5be0f0b3c21c873c8809467bfbea,
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,631.3857300336807
803162024415686a9cdd15cbce5ab265be727de1,428.801478449431
18c31ee038a03d960fff336e75fda48d49c13152,475.6780763836745
2f4d0ba8b7960ef522a09e027c2e6b6205497075,439.47274676574574
ec8023fe855579afd62dd4a8a6da60b7fc6793b2,
a8431c5dc49e110d42ca9b3b8ea956582bdc4844,
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,501.3182176068399
1e6a6af52a2b0f254f198fc26312b8c47261aeba,420.06296073357015
188cde61038965b9bc1c874f7d81f3fd7c3815f0,660.2290474455498
6a2aa4caed6c6be94439dcd364528079b131287a,477.4909954798087
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,499.4457994255679
5075256486748587164fc3170622af701b21fc87,
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,508.4284831999213
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,432.7714612581098
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,455.9426884586761
92d49b237a1812dc06948114e9d1ed2ef1b46768,588.5299156730222
7a48ae2165b2829894c952ab60838a7af20168e0,479.70481193382875
1ad51bbf7c21c610b0ac548d521f32e674fb524f,464.87331540705634
c7eac1d3a958cdf037b5ba6b40091feddd854f11,
835ce6032947fb96ecde73b33b6caf66ae4e556d,511.55327849656896
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,491.6264546768664
425f9cc3da2ba9f7456741f422840246688bbda8,393.069732421759
b6e88ccc0391dece267c4d9b48c44490903b46b4,449.8700522030764
d7629981932ce24db6a7b5b517fb45a596617b38,536.6332624212793
310c3f8dd45384575fa7e50214be3bdef8544d34,573.0224261132245
53d44c22cf452cc8853c229cf25fa07a2abf1f28,414.78189921047704
13eccb901c037133fe76ecbbed58904572ff2775,482.41665633854996
d17a26497cbda25c25835ce0b4aa419ed30f2a78,
89504f44cdc890073b19be26e62574c50615536d,
abc18711518dabe7e3a5b7baa7de479630772981,545.120042673646
475716bd9be22aabc54e6b6ef5958519b2416786,
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,468.31234206811416
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,427.08305999993075
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,
cfacab7dac22d85fa964377ea32b4be78a3b648e,476.35017616783034
fed57b217d41195d999e8bce552d49eb76f59688,
dafda14a14ae17b06457a9c751ca709641fa2a43,494.65602308240034
e254342fabb9a77fb9d3e975a61a3e30928adfda,554.307580390439
2a099b53c306338d95920b9ea1d7a786ecd29137,
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,
2983370b79c09bf78418e4335e0884bb926a5fb0,456.563580893089
0807d301b8c5484c9bace1f909f1e76b8656c91e,523.8455596746809
4816f04ccbaa1e4b65de8f216a428e1a35cec252,396.38878549631124
00ad5d5600298c70d3a4511ef2e84a483bb22c86,409.4598586397674
7b807ff1f62f5e196af28f0b495c359dccba903e,451.7131121607363
3827e819a620d8f9a085c22cea412b1865aed0c7,459.3214955332219
8f8c6bc5499c24cda37005caa310b7207d7801ed,581.7030373615942
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,415.4007792069457
da2d48a8443b76c28d3073a76005e912d2e152b4,558.3573787436675
3e5fa0fda2258366ec6de455735875bd7a86e30a,430.9391889554518
9d8fbcca019a71a67c870dce2de462a019da9c69,534.7726804188837
3dfe82e880147acb09c7170075a65b923c53b6d0,484.20547310637454
c6b1200a3cda2550da02561106d01d043db73a44,403.5442627633538
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,
17a85e2166e19b1993126fbff01206beae738a06,647.3121025708621
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,462.9271017681276
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,476.3239574543878
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,
c28e871925f763bd88d85acdaccc17c85f21835a,
0ebc697a57f14982a84f3eec580484644f6c000a,507.50543783036414
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,431.38697931428777
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,442.1484920679927
446ced3e5fde8d61781304cb4e9e9fe131628a50,575.3648609450142
8e02a8d2104547a599667b38312691bd19b3bb05,474.08194118252084
e490a4b077b1d2750db453b48f6ad43a55cbedcb,585.4836668605375
e4c9df4005db1531039b317e86eaaeac4b06c4fe,561.675558112723
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,413.32287369442406
281fdf12804aeed37efddf06d2f156149fa25757,492.17829016093117
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,555.7631395838265
87fdb4510def669e4fa6434518d67d253058d250,456.7549619051222
e1e7281374350c1d8823d83d22a4f29aafada269,523.7709715612524
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,477.14570671871246
6769b690480fee480998f11ab1791b1ac6ea398f,548.5077011098754
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,602.4732925691753
ef0b14ee71e890ac849c112effd0da453baa737a,
2c1318677c2f31dbcacb31e0645576ead8f10e36,
ba2f1709027e9bf363be7f6de512132f7d4af757,497.06188172786756
024cdddafe69a9ecc38a160d9ba4c297650d4baf,
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,427.1183929146374
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,
6e91321e228d6d4dd87f9730a6551d72b33931ee,411.25201690197474
1e48758bf7f8af48969afa1e56ffee66f92f41d2,467.43592501703444
78ce05c90219380972197a06065cfb5a684f8b86,505.7573809638019
39aad74d8e9084f2facfccae4199d91c62db98c4,
d1937748cc2c90942de393c34c2255137c803eb2,509.5958762919214
c133dc2945c16fb60ae37db0bc7743959f3da3d8,385.77228466488316
83fa6da48f33782c6dcc3ff3a64a94022221df13,387.63011101341374
d26a47079931199956f0b05bd3dcae4a0273459d,419.1109873306189
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,
d302df44c6e15373315852331ebd3b6dbbb4f2cc,594.7868823149521
7c75c93b5545fdd9e5beb09c956a693548424643,405.7018758489221
85850927c26adce658c878c72674532ff1355a0a,482.644164119729
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,478.76333667508106
ffbae0ca9e948254b873fc862b12fe39957058e3,478.3392557152632
35338f06701599600faa271b375044621238af07,
d44b87fb81b1c525b44b845d8f4311b137a7ca55,
b96064b65630b4832f20c47ce3b7ed5f9be9a052,466.8737926542851
f15ba67882369b617b42295b716c82d8e5af5c70,601.6112877293207
4231b98f39f34149443bd70a4ccef54336a925b1,586.9516838098427
f35249833d1bebb70b5fa6345904cb0e3f222600,600.7917223012784
407d69d21909f9944c6ae17a2a3266993b2a5846,539.7835309804229
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,
e4af0fe1eece28c3316bdb5f7859e0555d816adb,562.7249992300292
01ece8c37e9e349da24020b3a914426b212bf893,534.2676656853838
e2340afbf8f44e672546d21c55a7f16918540ae5,522.7575732414425
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,481.05432386781206
fa6c1cf41ff915d405e1f65f10f564a117baba9d,532.3509955311522
95b67d2b35b0e9d32ffa518017824bb909f823ff,592.2720514671486
601bc46879ceda8acc99c9e024bcf5ae418bed93,
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,582.0390898775806
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,424.87933830793986
238f25431ccbb438872d987652ccf5bc75c0de28,
e764e0c5d6420b20733cd195050ece92813088a8,471.44480505101296
5885904584fd96c4b81b1c7dba12d3069f1279e7,467.1893906535118
f3d828523fb53b206d38e0d6c383dcb8386fff06,478.8175796573398
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,460.11138576604094
d93f82953b232e32f09c49980023a6dd5190f82e,412.9050815129646
ebb32cf7d8b122a5dabd41723d31d834147b0944,435.6240847992581
26451da54b7c50dd68a91b78480fae246c5c9533,
7ede2e4d7b38337e9819adbcd29f493efaf1422f,459.39835410191245
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,437.1035436247469
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,
4c655a6be04f11039d8691c84f32a127aa31302b,461.20745745949466
9b11807d3cd299ae7c4673b996efde237367869f,467.8478852051595
29fafe8bae98f668dd51b9f8be530d27463d1028,
e8f1b07f87537cb6dfa1ad1427023dc333615908,460.7603860780112
36aebe2504c407fae6a55dd78b6088606650b14e,
32d60cd95e9dabae2aed8f052195d6eed8703ed1,
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,623.370018594439
ef18490c7eb36b305d531c27369096537d08755f,394.0327627882727
c69a7ad481dacbef32e5b399675ec26c653c0983,502.4575627276074
cf762d282e71afd27f192bfecbea9deecf0e48dd,414.5677793551091
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,470.3382717441241
f97331e59feafd161d011018f9c74fba1fae199f,543.7840452077985
58aa87c8d62f7e274075e201f0321699b63a2449,486.8896632008183
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,
22a5b471349d6a7f6481f7e41e759d42d700f321,
c098d4843d7e2c6f092659d6c7e856561e1bf965,445.5222041475589
69b82b274c4e45630e076443ad0f92022d55f561,523.370166850712
88c09b0e47df70ac2a800ee9356c07c149e47965,524.6182786052385
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,482.9832030538654
130552305b1d235736ead954f3a39a31a5e26a85,502.2328638890465
4568958f97d91d411e056f26e468826db0f65252,
cbf871506b2a8d2a250a613b163fd36613967987,
38a2d03c567e15017340fc668151031745829f6f,424.210161865117
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,520.9722561203256
f34367830fcea24bed44531a21723c743aa23388,411.7821957714186
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,
2947711097206170cb5cfcad8b3264e7d46cf84b,563.8629858441873
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,393.27676973337066
4236bab9aa4fda581822d73b2673e18173259236,570.832837620566
8b74ecf4de459564720217586afd122cdd9a8dc7,377.09805659370863
3159104a8cb51f88391d02e5679c7b8164e3cf3c,416.888490410997
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,
ea71616417d91e7c2de90e3cc7e429379b8cf720,521.2523859835188
b88b2ecdda851269372c7abd185d062a7e6d2c06,533.3830513160158
9c73e772e63092cb448869f90d7a2239dded321b,
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,410.0084402639038
98aa4c1c55ff040e12b69753c3dd1b04875ef742,
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,
d945f52c48de4820b70d2ff189e79d3533d6ad19,478.07438236991504
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,512.9374906083289
52feee56c52b89353482d8ff79596da74721397d,468.4228165277651
4e18ab8ae4fd83938f5494798f508d5367cac2d2,450.25854540605496
7730709b7ca12db00680265a9cc539d8aa1fc514,
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,434.8170322715658
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,425.7589225900243
54ff102165b4e93fac3b1f5da7f71819da23748e,432.7129832223164
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,417.08820552656886
2d5560d6dbef33600be60952b3aca292c59ea7b0,474.3092359173462
980beb6549cdfb6c50c021ebac3193ab8a767283,417.98864533832443
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,382.8997340909278
976c956801b752be72d06bf859a82f6f8d81f125,452.7901934388077
d623c0a31c3bed84a4bb48d84e71fd2680276aba,
18f200b076c037a10fa275ac170a70490f5dfbb2,407.9765328206428
42d7da47303db95ea24874a9982c45e9154fe14b,
3eafd7a24678d09e9e32a45cfadd28505e3868dc,
cee30066639835f12782e9590849ca897ac1b171,590.2171498250611
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,529.3623234200395
0181d96df3733bc40c221a488d453f150d34d829,487.5461437227039
c9d8c520f64aa59e3b241482268d5071698514b7,470.0666521869567
e4429cb4643af3638695f52912a9594f6bb5254a,467.35736318445817
02b349161484b5bdda3e5de7767518da1ef52564,
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,549.6049854757445
23aa1ab1064be4febd0b0e54f239176bac13d4a2,538.75209961696
813c8241c45c9baf7cc1ecae80a0690059c3d99f,557.013083318471
27ab51f4028992f4d54134a73a8bf348d9d8474a,456.692455807577
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,502.16549525989444
4b213cf1f92a34b91d49d99d859efe8a2914694d,525.6846526904383
63393ce3741aba030985130fbdc82348bc5c964a,489.40751528858607
a0844cd384bb27f263b50028a152e1aea6f3041b,478.510169420531
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,424.26009089425077
05bed747735a3b719cf869424f7a86c902bea946,
d0acd5258d606e92178448427c5c8b15ab1b4fc8,569.8463930344683
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,
97b06064bbe6f8ef5c82aad4c36edd13027bd276,504.08411659716455
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,408.82891845274486
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,
51e6eb7de613c8b30620286f5c0f462e81001120,399.91156389416625
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,467.26203027429324
72fb4a27711b359a6195f60a1ecd7e363180e008,491.44349756219736
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,434.58652979150173
39d2bd056fe559e69df7f1ee9598823180c8f7e6,456.55610236652905
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,527.3065597682274
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,605.7250515569227
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,447.368519524922
4a514b8fa6795dcd5e14ecd1c907d540244f637a,510.4945738680324
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,466.46057132415115
13377ed3698676358403b48d0eda8c7ee1d6aecc,600.7283794851044
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,461.3424151709447
ce766367ff6851524770c40400c6ba253659f78e,
